_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
135,1.018249,1.442306,0.596,0.467,0.010000,25,401
136,1.012192,1.490847,0.602,0.456,0.010000,26,404
137,1.007282,1.427599,0.600,0.484,0.010000,27,407
138,1.008850,1.410007,0.601,0.479,0.010000,28,410
139,1.002493,1.467467,0.603,0.466,0.010000,29,413
140,0.996850,1.437792,0.603,0.476,0.010000,30,416
141,0.997411,1.406908,0.605,0.486,0.010000,31,419
142,0.992051,1.468041,0.605,0.466,0.010000,32,422
143,0.987184,1.469069,0.608,0.476,0.010000,33,425
144,0.980685,1.490270,0.609,0.469,0.010000,34,429
145,0.972979,1.474830,0.612,0.471,0.010000,35,431
146,0.976296,1.561757,0.611,0.459,0.010000,36,434
147,0.973233,1.473904,0.610,0.469,0.010000,37,437
148,0.966160,1.456589,0.612,0.482,0.010000,38,440
149,0.961770,1.470327,0.616,0.465,0.010000,39,443
150,0.961266,1.492329,0.616,0.465,0.010000,40,446
151,0.819906,1.432068,0.669,0.501,0.001000,0,449
152,0.756018,1.471657,0.693,0.494,0.001000,1,452
153,0.733120,1.524881,0.700,0.495,0.001000,2,455
154,0.710537,1.521882,0.708,0.492,0.001000,3,458
155,0.693385,1.586791,0.712,0.490,0.001000,4,461
156,0.681079,1.628638,0.718,0.486,0.001000,5,464
157,0.672465,1.681661,0.723,0.479,0.001000,6,467
158,0.659875,1.667340,0.727,0.485,0.001000,7,470
159,0.648205,1.671798,0.730,0.486,0.001000,8,473
160,0.640797,1.723487,0.733,0.483,0.001000,9,476
161,0.629589,1.724343,0.738,0.478,0.001000,10,479
162,0.621511,1.759039,0.739,0.477,0.001000,11,482
163,0.610903,1.744124,0.744,0.477,0.001000,12,485
164,0.605183,1.745573,0.746,0.481,0.001000,13,487
165,0.596602,1.792668,0.749,0.473,0.001000,14,490
166,0.587594,1.909261,0.753,0.472,0.001000,15,492
167,0.582936,1.867109,0.756,0.473,0.001000,16,495
168,0.575383,1.884937,0.757,0.475,0.001000,17,498
169,0.567512,1.935623,0.762,0.469,0.001000,18,501
170,0.561211,1.924300,0.764,0.477,0.001000,19,504
171,0.556891,1.980874,0.764,0.467,0.001000,20,506
172,0.547851,1.956178,0.771,0.469,0.001000,21,509
173,0.544625,2.046952,0.770,0.466,0.001000,22,512
174,0.538684,2.015942,0.772,0.466,0.001000,23,515
175,0.533612,2.073007,0.773,0.466,0.001000,24,518
176,0.530179,2.109584,0.777,0.466,0.001000,25,521
177,0.522047,2.089196,0.779,0.458,0.001000,26,524
178,0.516738,2.105915,0.781,0.460,0.001000,27,527
179,0.511617,2.173905,0.781,0.455,0.001000,28,530
180,0.503311,2.126116,0.787,0.462,0.001000,29,533
181,0.503470,2.142555,0.788,0.464,0.001000,30,535
182,0.501289,2.232258,0.786,0.457,0.001000,31,537
183,0.490264,2.186608,0.793,0.459,0.001000,32,540
184,0.486533,2.287943,0.793,0.448,0.001000,33,543
185,0.485202,2.237010,0.793,0.451,0.001000,34,546
186,0.474515,2.238024,0.797,0.458,0.001000,35,548
187,0.476764,2.287122,0.795,0.456,0.001000,36,551
188,0.471773,2.279880,0.800,0.456,0.001000,37,554
189,0.465520,2.294777,0.803,0.450,0.001000,38,557
190,0.466250,2.375143,0.801,0.451,0.001000,39,560
191,0.460379,2.282378,0.805,0.456,0.001000,40,562
192,0.456335,2.311343,0.807,0.452,0.001000,41,566
193,0.454038,2.380675,0.807,0.455,0.001000,42,569
194,0.441123,2.380653,0.812,0.447,0.001000,43,572
195,0.441656,2.407332,0.811,0.445,0.001000,44,575
196,0.439537,2.348913,0.812,0.454,0.001000,45,577
197,0.434048,2.516275,0.816,0.447,0.001000,46,580
198,0.433494,2.349488,0.816,0.452,0.001000,47,582
199,0.429874,2.391848,0.815,0.447,0.001000,48,585
200,0.425724,2.512447,0.819,0.445,0.001000,49,588
