_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
50,1.507588,1.616602,0.436,0.392,0.100000,8,172
51,1.510938,1.569654,0.438,0.389,0.100000,9,176
52,1.506959,1.733960,0.436,0.353,0.100000,10,179
53,1.506157,1.553366,0.436,0.411,0.100000,0,183
54,1.508890,1.570820,0.434,0.387,0.100000,1,186
55,1.504783,1.733377,0.437,0.348,0.100000,2,190
56,1.507654,1.572911,0.436,0.390,0.100000,3,193
57,1.503278,1.732806,0.437,0.363,0.100000,4,197
58,1.504935,1.640888,0.436,0.368,0.100000,5,200
59,1.508139,1.618103,0.437,0.369,0.100000,6,204
60,1.500640,1.659966,0.436,0.377,0.100000,7,207
61,1.497070,1.578927,0.439,0.387,0.100000,8,210
62,1.501152,1.621267,0.440,0.376,0.100000,9,214
63,1.499526,1.597836,0.436,0.385,0.100000,10,217
64,1.497932,1.680513,0.438,0.380,0.100000,11,221
65,1.500745,1.686934,0.436,0.356,0.100000,12,224
66,1.493360,1.633800,0.442,0.382,0.100000,13,228
67,1.498482,1.717301,0.439,0.346,0.100000,14,231
68,1.494754,1.589326,0.440,0.379,0.100000,15,235
69,1.494794,1.675567,0.440,0.374,0.100000,16,238
70,1.496126,1.556927,0.440,0.408,0.100000,17,241
71,1.501995,1.598345,0.438,0.393,0.100000,18,245
72,1.492937,1.732232,0.441,0.340,0.100000,19,248
73,1.496782,1.605562,0.441,0.388,0.100000,20,252
74,1.491586,1.653500,0.441,0.373,0.100000,21,255
75,1.499251,1.678329,0.440,0.369,0.100000,22,259
76,1.495631,1.593771,0.438,0.391,0.100000,23,262
77,1.492433,1.631652,0.441,0.362,0.100000,24,266
78,1.496038,1.746996,0.440,0.366,0.100000,25,269
79,1.493547,1.597824,0.439,0.384,0.100000,26,273
80,1.488371,1.731183,0.444,0.349,0.100000,27,276
81,1.492504,1.580690,0.442,0.382,0.100000,28,279
82,1.493725,1.573402,0.439,0.400,0.100000,29,283
83,1.495621,1.542090,0.438,0.405,0.100000,30,286
84,1.491957,1.606535,0.439,0.382,0.100000,31,290
85,1.489813,1.676244,0.441,0.374,0.100000,32,293
86,1.495060,1.586556,0.438,0.391,0.100000,33,297
87,1.489572,1.599156,0.441,0.372,0.100000,34,300
88,1.490404,1.615351,0.441,0.383,0.100000,35,304
89,1.492171,1.552754,0.442,0.396,0.100000,36,307
90,1.488836,1.599155,0.441,0.382,0.100000,37,311
91,1.490040,1.630339,0.442,0.392,0.100000,38,314
92,1.491301,1.662440,0.442,0.366,0.100000,39,317
93,1.486674,1.572680,0.445,0.389,0.100000,40,321
94,1.486291,1.628246,0.442,0.386,0.100000,41,324
95,1.488561,1.562913,0.442,0.402,0.100000,42,328
96,1.486747,1.623256,0.447,0.369,0.100000,43,331
97,1.491897,1.697387,0.441,0.360,0.100000,44,335
98,1.494483,1.641177,0.439,0.365,0.100000,45,338
99,1.486568,1.601865,0.445,0.391,0.100000,46,343
100,1.486707,1.625898,0.442,0.377,0.100000,47,346
101,1.312417,1.323979,0.505,0.481,0.010000,0,350
102,1.246136,1.294340,0.525,0.492,0.010000,0,353
103,1.220107,1.281858,0.532,0.503,0.010000,0,357
104,1.199266,1.284720,0.543,0.493,0.010000,1,360
105,1.186993,1.277077,0.548,0.498,0.010000,2,364
106,1.176193,1.288960,0.549,0.494,0.010000,3,367
107,1.160715,1.313128,0.555,0.490,0.010000,4,370
108,1.155774,1.313606,0.556,0.486,0.010000,5,374
109,1.149108,1.298910,0.558,0.497,0.010000,6,377
110,1.137254,1.306270,0.562,0.495,0.010000,7,381
111,1.131458,1.315325,0.564,0.491,0.010000,8,384
112,1.123896,1.300054,0.566,0.492,0.010000,9,388
113,1.123500,1.305031,0.567,0.490,0.010000,10,391
114,1.115215,1.327533,0.570,0.480,0.010000,11,395
115,1.110425,1.318578,0.573,0.492,0.010000,12,398
116,1.108417,1.336075,0.571,0.491,0.010000,13,402
117,1.101785,1.341204,0.574,0.491,0.010000,14,405
118,1.094178,1.330577,0.575,0.489,0.010000,15,408
119,1.089767,1.339797,0.579,0.485,0.010000,16,412
120,1.088020,1.347462,0.580,0.478,0.010000,17,415
121,1.083695,1.362446,0.578,0.481,0.010000,18,419
122,1.078410,1.370416,0.580,0.478,0.010000,19,422
123,1.072841,1.347593,0.582,0.488,0.010000,20,426
124,1.067718,1.360388,0.584,0.481,0.010000,21,429
125,1.057845,1.360974,0.587,0.487,0.010000,22,433
126,1.063202,1.352781,0.584,0.491,0.010000,23,436
127,1.053591,1.351761,0.589,0.487,0.010000,24,440
128,1.044956,1.405800,0.592,0.472,0.010000,25,443
129,1.046616,1.357333,0.591,0.482,0.010000,26,446
130,1.040134,1.365264,0.593,0.487,0.010000,27,450
131,1.034415,1.392129,0.593,0.476,0.010000,28,453
132,1.032777,1.393374,0.594,0.475,0.010000,29,457
133,1.033251,1.391241,0.595,0.483,0.010000,30,460
134,1.021972,1.363308,0.599,0.485,0.010000,31,464
135,1.018695,1.437703,0.600,0.463,0.010000,32,467
136,1.015899,1.405323,0.601,0.477,0.010000,33,471
137,1.015670,1.450466,0.602,0.468,0.010000,34,474
138,1.011773,1.430014,0.603,0.474,0.010000,35,478
139,1.000262,1.410905,0.608,0.477,0.010000,36,481
140,0.999910,1.458682,0.607,0.469,0.010000,37,484
141,1.001209,1.418768,0.606,0.477,0.010000,38,488
142,0.995601,1.398069,0.609,0.478,0.010000,39,491
143,0.989421,1.440367,0.607,0.472,0.010000,40,495
144,0.985126,1.474277,0.609,0.450,0.010000,41,498
145,0.981682,1.422653,0.610,0.479,0.010000,42,502
146,0.975363,1.416388,0.612,0.478,0.010000,43,505
147,0.974605,1.470571,0.615,0.472,0.010000,44,509
148,0.973293,1.493727,0.614,0.468,0.010000,45,512
149,0.969570,1.442832,0.615,0.471,0.010000,46,515
150,0.962249,1.490564,0.616,0.467,0.010000,47,519
151,0.821163,1.411899,0.672,0.492,0.001000,48,522
152,0.762383,1.406178,0.691,0.504,0.001000,0,526
153,0.735417,1.439432,0.698,0.501,0.001000,1,529
154,0.718216,1.480663,0.706,0.499,0.001000,2,533
155,0.701422,1.525393,0.711,0.491,0.001000,3,536
156,0.688144,1.543965,0.716,0.499,0.001000,4,540
157,0.676863,1.597987,0.721,0.493,0.001000,5,543
158,0.664412,1.596145,0.725,0.493,0.001000,6,547
159,0.655057,1.589934,0.728,0.492,0.001000,7,550
160,0.645967,1.636923,0.731,0.489,0.001000,8,553
161,0.636221,1.664195,0.738,0.486,0.001000,9,557
162,0.629119,1.702946,0.739,0.486,0.001000,10,560
163,0.620095,1.698470,0.742,0.485,0.001000,11,564
164,0.612334,1.712501,0.746,0.483,0.001000,12,567
165,0.607493,1.721281,0.745,0.483,0.001000,13,571
166,0.600431,1.743406,0.748,0.485,0.001000,14,574
167,0.591593,1.790309,0.751,0.485,0.001000,15,578
168,0.586241,1.787497,0.756,0.484,0.001000,16,581
169,0.580133,1.795575,0.756,0.485,0.001000,17,585
170,0.575161,1.826178,0.760,0.485,0.001000,18,588
171,0.565133,1.850136,0.763,0.479,0.001000,19,591
172,0.559765,1.859151,0.764,0.482,0.001000,20,595
173,0.553391,1.871018,0.768,0.480,0.001000,21,598
174,0.548198,1.935416,0.771,0.478,0.001000,22,602
175,0.546158,1.962954,0.768,0.473,0.001000,23,605
176,0.533104,2.009037,0.775,0.467,0.001000,24,609
177,0.533438,1.998864,0.777,0.476,0.001000,25,612
178,0.535922,1.976458,0.775,0.468,0.001000,26,616
179,0.526543,2.054644,0.778,0.465,0.001000,27,619
180,0.522584,1.978305,0.780,0.473,0.001000,28,623
181,0.515316,2.064299,0.783,0.466,0.001000,29,626
182,0.510142,2.059782,0.785,0.472,0.001000,30,629
183,0.506671,2.122829,0.786,0.469,0.001000,31,633
184,0.499676,2.107160,0.789,0.464,0.001000,32,636
185,0.497334,2.132701,0.790,0.466,0.001000,33,640
186,0.494182,2.169511,0.790,0.467,0.001000,34,643
187,0.490054,2.217437,0.792,0.460,0.001000,35,647
188,0.486373,2.252203,0.793,0.463,0.001000,36,650
189,0.487969,2.227307,0.795,0.456,0.001000,37,654
190,0.478002,2.257661,0.796,0.458,0.001000,38,657
191,0.476498,2.186629,0.799,0.465,0.001000,39,660
192,0.474542,2.254119,0.799,0.456,0.001000,40,664
193,0.467390,2.168079,0.802,0.459,0.001000,41,667
194,0.461957,2.240760,0.805,0.465,0.001000,42,671
195,0.455148,2.265800,0.807,0.459,0.001000,43,674
196,0.454179,2.314397,0.807,0.459,0.001000,44,678
197,0.454459,2.317150,0.807,0.464,0.001000,45,681
198,0.449730,2.309761,0.809,0.460,0.001000,46,685
199,0.457636,2.379019,0.807,0.452,0.001000,47,688
200,0.445113,2.409634,0.810,0.463,0.001000,48,692
