_epoch,train_loss,valid_loss,acc,val_acc,lr,early_stopping,elapsed_time
167,0.079397,1.309046,0.724,0.514,0.001000,12,429
168,0.079312,1.302601,0.724,0.521,0.001000,13,431
169,0.079130,1.306076,0.726,0.513,0.001000,14,434
170,0.079195,1.339782,0.724,0.504,0.001000,15,437
171,0.079182,1.326314,0.726,0.511,0.001000,16,439
172,0.078538,1.316096,0.729,0.509,0.001000,17,442
173,0.077581,1.313911,0.732,0.507,0.001000,18,444
174,0.077425,1.319057,0.735,0.509,0.001000,19,447
175,0.077694,1.350988,0.735,0.504,0.001000,20,450
176,0.077012,1.342293,0.738,0.496,0.001000,21,452
177,0.076565,1.355348,0.738,0.500,0.001000,22,455
178,0.076744,1.334169,0.738,0.509,0.001000,23,457
179,0.076410,1.321752,0.738,0.507,0.001000,24,459
180,0.076181,1.335866,0.742,0.500,0.001000,25,461
181,0.076664,1.336594,0.740,0.509,0.001000,26,464
182,0.075945,1.356103,0.742,0.499,0.001000,27,467
183,0.075662,1.356081,0.744,0.491,0.001000,28,469
184,0.075217,1.341881,0.745,0.505,0.001000,29,471
185,0.075364,1.389916,0.745,0.492,0.001000,30,474
186,0.075277,1.358800,0.746,0.497,0.001000,31,477
187,0.077112,1.343617,0.741,0.500,0.001000,32,480
188,0.075023,1.356809,0.747,0.497,0.001000,33,482
189,0.074709,1.354420,0.748,0.502,0.001000,34,484
190,0.074549,1.362359,0.752,0.496,0.001000,35,486
191,0.073957,1.343003,0.753,0.500,0.001000,36,489
192,0.074145,1.338034,0.753,0.506,0.001000,37,492
193,0.073977,1.378951,0.754,0.493,0.001000,38,494
194,0.073909,1.393613,0.754,0.493,0.001000,39,497
195,0.073515,1.346390,0.756,0.503,0.001000,40,499
196,0.073416,1.354463,0.756,0.501,0.001000,41,502
197,0.073348,1.384112,0.758,0.489,0.001000,42,504
198,0.073109,1.372068,0.759,0.491,0.001000,43,507
199,0.073513,1.347392,0.758,0.505,0.001000,44,509
200,0.073307,1.384426,0.759,0.489,0.001000,45,512
